User,Screen_Name,Date,Tweet,Retweet,Favorite
45951703,foodcycle,2015-07-22 08:07:00,"Soak berries in vinegar, treat herbs like flowers &amp; 10 other #tips to stop #foodwaste at home http://t.co/Zln1016AqT http://t.co/McMTTGvlgm",4,4
2919189548,mcd_aw,2015-07-22 08:05:06,RT @UNEP: Article: How cutting #foodwaste could help the #climate: http://t.co/okniaVQ1Uk via @RTCCclimatenews #ClimateAction http://t.co/F…,68,0
2202869202,EUExpo2015,2015-07-22 07:56:15,RT @europesavesfood: #foodwaste weapon of mass destruction #Expo2015 #MercredisduPavillon http://t.co/a8HVuTx10V,7,0
92755638,RenatoMartinell,2015-07-22 07:56:10,RT @europesavesfood: #foodwaste weapon of mass destruction #Expo2015 #MercredisduPavillon http://t.co/a8HVuTx10V,7,0
3013233539,europesavesfood,2015-07-22 07:55:46,#foodwaste weapon of mass destruction #Expo2015 #MercredisduPavillon http://t.co/a8HVuTx10V,7,10
2322740922,equoevento,2015-07-22 07:50:37,RT @gentile_gabri: Ready for Food for Good. No #foodwaste. Best practices from #Italy #meetingindustry with @BancoAlimentare @equoevento ht…,1,0
3252921968,JanliGwo,2015-07-22 07:50:05,@iamjohnoliver making me feel things about America again #KeepItTightTatum #foodwaste #America http://t.co/Cq5dfvIelA http://t.co/7H6kkpPlO2,0,2
632170534,NaneROUAULT,2015-07-22 07:45:36,RT @CivilEats: Over 30 Recipes to Reduce Kitchen Waste from @Food52 http://t.co/Yxdtq65zvo #foodwaste http://t.co/ZgFGSEVft8,63,0
2594646146,managenatres,2015-07-22 07:41:52,"Hilarious, @iamjohnoliver! If you care about #foodwaste watch this @LastWeekTonight video https://t.co/99FwZhL0Rv #food #Sustainability",0,1
20910651,howardsends,2015-07-22 07:41:13,RT @WFP_Health: We all have to address our relationship with #foodwaste! http://t.co/kRofyfqKnL @iamjohnoliver @FoodWaste2020 http://t.co/0…,25,0
1008475130,alesaccoccio,2015-07-22 07:35:52,"RT @Green_Bob: Raising #chicken = fun, educational, reduced #foodwaste, increased #foodsovereignty.#Hungary #actlocal #animal #eggs http://…",3,0
50359748,olivermartiniCH,2015-07-22 07:34:19,"Great clip about #foodwaste by @iamjohnoliver in @LastWeekTonight. like the sarcasm, don't like the reality about it! http://t.co/waNAoqs8zL",0,1
3196488299,LadyMacKenzie1,2015-07-22 07:32:17,"#FoodWaste via @LastWeekTonight with John Oliver (HBO)
https://t.co/obej9vNJdj",0,1
2706185233,northernpear,2015-07-22 07:31:10,Tackling food waste: how to keep your food fresher for longer. #foodnews #foodwaste #foodindustry http://t.co/W9pbemtHyK,0,0
561089859,notaylott,2015-07-22 07:22:45,"RT @GuardianSustBiz: .@asda recently committed £200,000 for cost of transporting edible waste to warehouses of @FareShareUK http://t.co/Wz5…",20,0
3307190879,jbtwaste,2015-07-22 07:22:11,RT @WeHateToWaste: Time to start thinking about #freezing as a so'n to #FoodWaste  MT @foodwasteuk: Can you freeze it?? Yes you can! http:/…,3,0
20368493,jonnytench,2015-07-22 07:15:11,RT @WFP_Health: We all have to address our relationship with #foodwaste! http://t.co/kRofyfqKnL @iamjohnoliver @FoodWaste2020 http://t.co/0…,25,0
1687544040,thefoodconn,2015-07-22 07:11:05,Salvaged: This Edmonton restaurant has us thinking about making the most of our edibles http://t.co/lVLBhEelpQ #UglyFood #FoodWaste,0,1
277475308,LFerreirim,2015-07-22 07:09:44,"RT @Green_Bob: Raising #chicken = fun, educational, reduced #foodwaste, increased #foodsovereignty.#Hungary #actlocal #animal #eggs http://…",3,0
3243675655,DontFollowRT2xs,2015-07-22 07:08:49,"RT @Greenpeace: Watch #JohnOliver point out why #foodwaste is nuts, and a serious issue in the U.S
http://t.co/TMMf7as1WY http://t.co/zZtQ7…",100,0
36117076,parvez1,2015-07-22 07:08:44,"RT @GuardianSustBiz: .@asda recently committed £200,000 for cost of transporting edible waste to warehouses of @FareShareUK http://t.co/Wz5…",20,0
195365329,pintsizedMB,2015-07-22 07:00:22,Food Rescue Rockstar! I just scored 83% on the #foodwaste @JustEatItFilm quiz. What about you? http://t.co/l74WMQedDZ #foodwaste,0,1
30909153,hammondazizsays,2015-07-22 06:59:23,89m tonnes of food binned #foodwaste http://t.co/3md2Ope9AO,0,1
2839871341,VeggieVisa,2015-07-22 06:56:58,"Would you consider Dumpster Diving? via @GiselleandCody #vegantravel #foodwaste #ecotravel
http://t.co/ua1Q39Zyj7 http://t.co/lvccdnrkdP",0,2
255471329,Anne_Poulsen,2015-07-22 06:54:10,RT @WFP_Health: We all have to address our relationship with #foodwaste! http://t.co/kRofyfqKnL @iamjohnoliver @FoodWaste2020 http://t.co/0…,25,0
1227561241,silasmarkmiller,2015-07-22 06:53:41,"RT @GuardianSustBiz: .@asda recently committed £200,000 for cost of transporting edible waste to warehouses of @FareShareUK http://t.co/Wz5…",20,0
351500707,SuzanneShoker1,2015-07-22 06:53:00,"RT @GuardianSustBiz: .@asda recently committed £200,000 for cost of transporting edible waste to warehouses of @FareShareUK http://t.co/Wz5…",20,0
2916136567,rutuagri,2015-07-22 06:48:03,RT @Food52: Cut down on #foodwaste in your home. Use produce before it expires with this chart: http://t.co/RVrW3WB99v http://t.co/4TemAQEo…,124,0
16922462,Clem_C,2015-07-22 06:48:03,"RT @GuardianSustBiz: .@asda recently committed £200,000 for cost of transporting edible waste to warehouses of @FareShareUK http://t.co/Wz5…",20,0
19485870,akwyz,2015-07-22 06:47:53,"RT @GuardianSustBiz: .@asda recently committed £200,000 for cost of transporting edible waste to warehouses of @FareShareUK http://t.co/Wz5…",20,0
2504106692,GrowerSquare,2015-07-22 06:47:02,RT @Food52: Cut down on #foodwaste in your home. Use produce before it expires with this chart: http://t.co/RVrW3WB99v http://t.co/4TemAQEo…,124,0
116469425,GuardianSustBiz,2015-07-22 06:44:05,".@asda recently committed £200,000 for cost of transporting edible waste to warehouses of @FareShareUK http://t.co/Wz5pb3rFk2 #foodwaste",20,10
60869030,demuths,2015-07-22 06:35:18,Gooood morning! You know what's good for bits and bobs of veg? #Smoothies! http://t.co/QE3h22DvRo #foodwaste http://t.co/SgLJpWRXQd,1,3
45109148,Green_Bob,2015-07-22 06:35:16,"Raising #chicken = fun, educational, reduced #foodwaste, increased #foodsovereignty.#Hungary #actlocal #animal #eggs http://t.co/lHAxs9Cw17",3,3
2775826698,NZRetweet,2015-07-22 06:35:05,"Social http://t.co/yGFfrPaAwE  @LFHW_NZ
RT @thekitchn: 5 #pizza toppings that should always be precooked #foodwaste http://t.co/UNol2Pv2aK",0,1
45239405,NZCharities,2015-07-22 06:33:30,RT @LFHW_NZ: RT @thekitchn: The 5 pizza toppings that should always be precooked #foodwaste http://t.co/NWL2dYpnaJ http://t.co/P2kQjO9dP0,1,0
3296406250,gentile_gabri,2015-07-22 06:33:22,Ready for Food for Good. No #foodwaste. Best practices from #Italy #meetingindustry with @BancoAlimentare @equoevento http://t.co/0n9RaT8YuC,1,4
86032845,ThePigGuide,2015-07-22 06:31:38,RT @demuths: Make every bit of veg count! @Rachel_Demuth's 10 essential tips to prevent #foodwaste: http://t.co/T3THYkW5Fj http://t.co/IipL…,17,0
2338772605,feedbackorg,2015-07-22 06:30:07,1.3bn tonnes of food is wasted. Make supermarkets #stopdumping #foodwaste on farmers! Sign: https://t.co/BxWbVVhrQn http://t.co/2L5V3DaSU5,0,2
2865723387,a_rapazzini,2015-07-22 06:28:59,RT @HenriGrossman: @iamjohnoliver France recently implemented measures to punish businesses which don't give surplus to food banks #foodwas…,3,0
2414968046,Truth_Authority,2015-07-22 06:27:27,"point out why #foodwaste is nuts, and a serious issue in the U.S and Uk.",0,1
67465573,Timothy_says,2015-07-22 06:25:51,RT @feedbackorg: 1.3bn tonnes of food is wasted. Make supermarkets #stopdumping #foodwaste on farmers.  https://t.co/BxWbVVhrQn http://t.co…,6,0
2903458722,JohnEarnesGreen,2015-07-22 06:24:25,be thankful for your popcorns. Someone ha the hard time culturing them. #agriculteurs #food #foodwaste #blessed http://t.co/rLSm4PPgcP,1,2
1627723776,EpicureGai,2015-07-22 06:23:51,"""In food we waste""

#foodwaste #foodsecurity #distribution http://t.co/0FyzjgEaQX",0,1
3305605991,THTWegErMee,2015-07-22 06:20:58,"RT @WeAreObeo: Use it, don’t lose it: Author shows how recipes can help reduce food waste http://t.co/St3BzE8nJT #FoodWaste #Recipes http:/…",5,0
301566300,Erica_Drew,2015-07-22 06:15:27,RT @Food52: Cut down on #foodwaste in your home. Use produce before it expires with this chart: http://t.co/RVrW3WB99v http://t.co/4TemAQEo…,124,0
910335522,TrendlinesAg,2015-07-22 06:15:14,RT @AgFunder: Could Dried Food Powder Be the Solution to World Hunger? http://t.co/YB75jWNvE9 #foodwaste #foodsecurity,1,0
1666223994,NetworkingEssex,2015-07-22 06:14:52,RT @Tr1sh_C: #Essex councillors cook up a storm in anti-food waste demonstration - News - East Anglian Daily Times #foodwaste http://t.co/I…,6,0
2752023463,EssexHouseBuyer,2015-07-22 06:13:08,RT @Tr1sh_C: #Essex councillors cook up a storm in anti-food waste demonstration - News - East Anglian Daily Times #foodwaste http://t.co/I…,6,0
2751965636,EssexHomeBuying,2015-07-22 06:13:06,RT @Tr1sh_C: #Essex councillors cook up a storm in anti-food waste demonstration - News - East Anglian Daily Times #foodwaste http://t.co/I…,6,0
2220991647,TracyAandT,2015-07-22 06:11:34,RT @Tr1sh_C: #Essex councillors cook up a storm in anti-food waste demonstration - News - East Anglian Daily Times #foodwaste http://t.co/I…,6,0
2310135602,oldmarketqtr,2015-07-22 06:10:44,RT @demuths: Make every bit of veg count! @Rachel_Demuth's 10 essential tips to prevent #foodwaste: http://t.co/T3THYkW5Fj http://t.co/IipL…,17,0
3038629592,LFHW_NZ,2015-07-22 06:10:36,"@UNEP  #DYK meat generates 21% of total #foodwaste In NZ we throw away 10,423 tonnes of meat uneaten pa what a #waste http://t.co/7sNMiqLpEA",0,1
344831740,CSR_RT,2015-07-22 06:05:37,RT @ Watch this video in which #JohnOliver talks about #foodwaste: https://t.co/CeqxShgTmT  #sustainability,0,1
2998589728,MissingCatsRT,2015-07-22 06:04:07,RT @Tr1sh_C: #Essex councillors cook up a storm in anti-food waste demonstration - News - East Anglian Daily Times #foodwaste http://t.co/I…,6,0
921112112,thelocalbrand,2015-07-22 06:02:53,Temperature Monitoring for Food Industry [Infographic] http://t.co/QSRvHK4Hw9 #foodtech #infographic #foodwaste #socialmedia #TLB,0,1
2649089444,mightyfoodfight,2015-07-22 06:01:17,RT @demuths: Make every bit of veg count! @Rachel_Demuth's 10 essential tips to prevent #foodwaste: http://t.co/T3THYkW5Fj http://t.co/IipL…,17,0
2348733482,EssexTalk,2015-07-22 05:54:18,RT @Tr1sh_C: #Essex councillors cook up a storm in anti-food waste demonstration - News - East Anglian Daily Times #foodwaste http://t.co/I…,6,0
128539859,mattcurrey,2015-07-22 05:48:32,RT @feedbackorg: ONE MILLION people have joined the #foodwaste movement and called on supermarkets to #stopdumping. Join them now: https://…,8,0
15894027,LittleMrsVegan,2015-07-22 05:45:57,RT @SheSellsHealthy: Watch this video in which #JohnOliver talks about #foodwaste: https://t.co/HNKBaYdPkg #sustainability,1,0
2569113346,Tr1sh_C,2015-07-22 05:42:02,#Foodwaste supermarket and charity team up #CommunityShop #FoodCycle  http://t.co/0fMyrP3zOD,0,1
2569113346,Tr1sh_C,2015-07-22 05:40:03,#Essex councillors cook up a storm in anti-food waste demonstration - News - East Anglian Daily Times #foodwaste http://t.co/IYmO7u3SqT,6,1
443490861,nsilveira07,2015-07-22 05:32:01,RT @LadyFleaBottom: Weekly dose of Oliver was on point as usual with an eye-opening #FoodWaste segment. 👀 #KEEPITTIGHTTATUM @LastWeekTonight,7,0
2794988772,APFMAGIC,2015-07-22 05:24:34,RT @HungerAdvocacy: .@iamjohnoliver explains #foodwaste on @LastWeekTonight &amp; policy solutions to address it. Check it out! http://t.co/czl…,1,0
2202155822,HenriGrossman,2015-07-22 05:07:35,@iamjohnoliver France recently implemented measures to punish businesses which don't give surplus to food banks #foodwaste #KEEPITTIGHTTATUM,3,3
921112112,thelocalbrand,2015-07-22 05:02:44,Temperature Monitoring for Food Industry [Infographic] http://t.co/QSRvHK4Hw9 #foodtech #branding #foodwaste #socialmedia #TLB,0,2
2891938475,CShepperdley,2015-07-22 04:56:36,RT @WFP_Health: We all have to address our relationship with #foodwaste! http://t.co/kRofyfqKnL @iamjohnoliver @FoodWaste2020 http://t.co/0…,25,0
507000375,sophieatweets,2015-07-22 04:51:50,RT @Kaibosh_NZ: .@iamjohnoliver breaks down America's #foodwaste problem on @LastWeekTonight: http://t.co/tegvs5IsFH http://t.co/9fsqg7bG0q,5,0
344831740,CSR_RT,2015-07-22 04:50:47,RT @ #Security &amp; #Sustainability is on #LinkedIn #renewables #energystorage #foodwaste #BBUK … http://t.co/atIcEXbbki,0,1
191739979,Gran73,2015-07-22 04:50:01,RT @1Force: Address your relationship with food #funny  #foodwaste    https://t.co/ka8d5TShGr,1,0
121156279,ssgovforum,2015-07-22 04:48:19,#Security &amp; #Sustainability is on #LinkedIn #renewables #energystorage  #foodwaste #BBUK   http://t.co/Ngw3q6rsqm http://t.co/Q2JBLReR4q,0,1
2851509511,1healthymentor,2015-07-22 04:46:48,RT @EdibleVC: John Oliver on imperative need 2 end #foodwaste. Hope his no-holds-barred approach &amp; humor gets peeps 2 listen. https://t.co/…,1,0
956461710,oliviaowens22,2015-07-22 04:44:41,"RT @ZAGrrl: RT @FoodBev: Swedish supermarket to start selling ugly fruits &amp; veg
#foodwaste http://t.co/lZE4ATvjTm http://t.co/KtZRsjLVZU vi…",39,0
1544892517,GreenEyedGuide,2015-07-22 04:42:16,"Unbelievable. Just beyond comprehension... I've read about this, but actually seeing it...wow. #foodwaste  https://t.co/Zmi7nRAN5Q",0,1
3049134304,OLIO_ex,2015-07-22 04:40:23,RT @feedbackorg: ONE MILLION people have joined the #foodwaste movement and called on supermarkets to #stopdumping. Join them now: https://…,8,0
3049134304,OLIO_ex,2015-07-22 04:36:41,"RT @tkentishtown: .@OLIO_ex is a new free food-sharing app, connecting neighbours with each other &amp; local shops so that surplus can be shar…",1,0
31371663,ncmoulee,2015-07-22 04:32:12,"RT @archimags: When @iamjohnoliver does a show like this, one has to come out of hibernation and share. :-)
http://t.co/Q90DVeXcmB
#foodwas…",1,0
2706891998,frnfsu,2015-07-22 04:29:10,RT @Imperfectfruit: Did you catch @LastWeekTonight yesterday? John Oliver did us proud w/ this #Foodwaste rant! http://t.co/nnKcbvmOjr http…,2,0
145746636,1Force,2015-07-22 04:24:49,Address your relationship with food #funny  #foodwaste    https://t.co/ka8d5TShGr,1,3
64780763,JSFashionista,2015-07-22 04:20:39,RT @Food52: Here's a way to reduce #foodwaste in your home: keep berries fresh longer like this http://t.co/fz7dSXKXnd http://t.co/RyIv62hz…,32,0
399294967,agritecture,2015-07-22 04:19:30,400 Consumer Goods Companies partner to reduce #foodwaste http://t.co/dfKUZ5APMP,0,2
1408849687,localheroSF,2015-07-22 04:17:13,@LastWeekTonight just when we thought you couldn't get any more on point.. This is a GEM: https://t.co/im9EU5ZGXA #foodwaste #change,0,2
348164582,CSOrganics,2015-07-22 04:15:23,RT @Kaibosh_NZ: .@iamjohnoliver breaks down America's #foodwaste problem on @LastWeekTonight: http://t.co/tegvs5IsFH http://t.co/9fsqg7bG0q,5,0
14096091,_katiekurtz_,2015-07-22 04:12:26,"RT @future500: Thank you @iamjohnoliver for keeping it real on #FoodWaste
http://t.co/PsV9tqh3t1 via @MotherJones #keepittighttatum http://…",10,0
14439210,AFortiori,2015-07-22 04:11:46,.@LastWeekTonight's piece on #foodwaste has all the horrors of #FoodInc.,0,2
1977280795,burnhamfarms,2015-07-22 04:07:36,Last Week Tonight with John Oliver. Great episode on #foodwaste. https://t.co/4vhNgyAk1x #ontag,0,4
41387164,CalgaryFoodBank,2015-07-22 04:00:08,Would you buy these bananas at the grocery store? #foodwaste #yyc http://t.co/2ydhXLuDPY,0,3
247452938,bergermarks,2015-07-22 04:00:00,RT @GreatNationsEat: Americans need to do more to #FaceHunger. Check out @iamjohnoliver's segment on #FoodWaste here: https://t.co/hvxoCEzv…,12,0
3131151149,Eat_United,2015-07-22 03:53:09,@alwaysediting Yay! We always need more people on board involved with fighting #foodwaste,0,1
80097256,MissWasserman,2015-07-22 03:52:51,RT @CivilEats: Over 30 Recipes to Reduce Kitchen Waste from @Food52 http://t.co/Yxdtq65zvo #foodwaste http://t.co/ZgFGSEVft8,63,0
921112112,thelocalbrand,2015-07-22 03:50:51,Temperature Monitoring for Food Industry [Infographic] http://t.co/QSRvHK4Hw9 #foodtech #infographic #foodwaste #food #TLB,0,1
3131151149,Eat_United,2015-07-22 03:49:33,"@MattTietbs47 such a waste! It's your food, you paid for it, pretty crazy you can't take it and it goes in the bin instead. #foodwaste",0,1
2471139726,DrSicchia,2015-07-22 03:46:10,RT @WFP_Health: We all have to address our relationship with #foodwaste! http://t.co/kRofyfqKnL @iamjohnoliver @FoodWaste2020 http://t.co/0…,25,0
1303056510,homeandgardenUS,2015-07-22 03:39:15,RT @CivilEats: Over 30 Recipes to Reduce Kitchen Waste from @Food52 http://t.co/Yxdtq65zvo #foodwaste http://t.co/ZgFGSEVft8,63,0
3131151149,Eat_United,2015-07-22 03:28:22,One of our volunteers rescuing some food this morning. #foodwaste #fightfoodwaste #markets #foodmarket #volunteer http://t.co/9jAc6AN8kZ,0,2
612062574,GlobalGreenGame,2015-07-22 03:22:36,Powdered food waste could go a long way toward ending hunger by @robojojo http://t.co/dtdiVKGucm via @HuffPostImpact #FoodWaste #GreenTech,0,2
1480739048,isobel_adams,2015-07-22 03:15:58,"""We also don’t have a national food-waste policy in Canada."" #Canada #foodwaste  https://t.co/S9Sas1yhr2",0,2
156772034,RecruiterHouTX,2015-07-22 03:13:29,"RT @NRDC: On the latest “Last Week Tonight,” @iamjohnoliver talks about how rotten our country’s #foodwaste problem is. http://t.co/slXxo9H…",20,0
3016748233,TheRealBohigian,2015-07-22 03:11:54,Sometimes I think watching @LastWeekTonight should be mandatory for all Americans. #KEEPITTIGHTTATUM #LastWeekTonight #foodwaste,0,3
3097038881,c255666a459a495,2015-07-22 03:02:44,"RT @Greenpeace: Watch #JohnOliver point out why #foodwaste is nuts, and a serious issue in the U.S
http://t.co/TMMf7as1WY http://t.co/zZtQ7…",100,0
287016700,everybitecook,2015-07-22 03:00:37,New #blog post about @Food52's great piece about 30 #recipes to #reduce #kitchen #waste: http://t.co/P59HQcZjxA #foodwaste #sustainability,0,1
123122950,lambsearshoney,2015-07-22 03:00:01,RT @NicoleMSenior: Fantastic! Dumpster to dining room: Chefs take the food waste challenge http://t.co/UFKXtbCDTi via @goodfoodAU #FoodWaste,1,0
2999704173,PDN777,2015-07-22 02:58:51,#foodwaste Last tweet was John Oliver on food waste. @iamjohnoliver,0,1
54048223,NicoleMSenior,2015-07-22 02:56:32,Fantastic! Dumpster to dining room: Chefs take the food waste challenge http://t.co/UFKXtbCDTi via @goodfoodAU #FoodWaste,1,2
2561377526,JudeBarry4,2015-07-22 02:55:52,Great John Oliver video on #foodwaste https://t.co/P9sbKvFV20,0,2
141122615,RussMartinMS2,2015-07-22 02:53:15,"John Oliver slams the United States for #foodwaste. Remember Love Food Hate Waste. NSFW language, but worth watching: http://t.co/hx11WWD3YL",0,1
19201491,Cindy_Bledsoe,2015-07-22 02:50:37,@GregPoehler RT @FoodBev: Swedish supermarket to start selling ugly fruits &amp; veg. #foodwaste http://t.co/eocH2XvkJG,0,3
393095898,ChrisPawelski,2015-07-22 02:47:54,"RT @ZAGrrl: RT @FoodBev: Swedish supermarket to start selling ugly fruits &amp; veg
#foodwaste http://t.co/lZE4ATvjTm http://t.co/KtZRsjLVZU vi…",39,0
2386173517,RaeRaenicorrrn,2015-07-22 02:39:02,1/3 of food is wasted while millions go hungry. End supermarket #FoodWaste #stopdumping http://t.co/8hesOA38hd https://t.co/iryAGw6l6E,0,4
921112112,thelocalbrand,2015-07-22 02:36:14,Temperature Monitoring for Food Industry [Infographic] http://t.co/QSRvHK4Hw9 #foodtech #infographic #foodwaste #branding #TLB,0,1
1611661650,UWGreenHouse,2015-07-22 02:30:09,"RT @conraduwaterloo: On July 30, celebrate #startups tackling #foodwaste, #aging, recovery from #cancer treatment + mental health. http://t…",1,0
229559050,TabzTabi,2015-07-22 02:25:59,RT @foodfuelfuture: Watch John Oliver Take Aim at #FoodWaste in US https://t.co/0KZlpew7TO  #ivaluefood @iamjohnoliver @lastweektonight htt…,4,0
620372051,UNEP_CEP,2015-07-22 02:22:36,RT @UNEPRONA: 5 Freezer Hacks that Save Time &amp; Money http://t.co/qAs1E1PbDT #foodwaste #ThinkEatSave,1,0
24861904,Playm8z,2015-07-22 02:14:09,RT @ZooShare: Congrats @JustEatItFilm for several mentions in @LastWeekTonight! @iamjohnoliver #KEEPITTIGHTTATUM #foodwaste https://t.co/Cw…,5,0
102660688,thisisgerard,2015-07-22 02:07:48,Stop Food Waste and Food Loss https://t.co/xwLrpjB7wm #SaveFood #foodwaste #JohnOliver,0,1
403116793,_HiYella,2015-07-22 02:07:11,"RT @RiseAboveSAG: John Oliver Talks About Food Waste on Last Week Tonight.

#FoodWaste #LastWeekTonight  https://t.co/LM6XF9vxsv http://t.c…",1,0
188317155,Auntiemels,2015-07-22 02:06:02,"RT @reevynap: 1/3 of food is wasted, while millions go hungry. End supermarket #FoodWaste - Sign &amp; RT! http://t.co/5UPhFe3YoQ https://t.co/…",2,0
921343537,mnemosynesonnet,2015-07-22 02:05:16,"RT @Greenpeace: Watch #JohnOliver point out why #foodwaste is nuts, and a serious issue in the U.S
http://t.co/TMMf7as1WY http://t.co/zZtQ7…",100,0
3273223002,RiseAboveSAG,2015-07-22 02:04:43,"John Oliver Talks About Food Waste on Last Week Tonight.

#FoodWaste #LastWeekTonight  https://t.co/LM6XF9vxsv http://t.co/NYp74KGqAl",1,1
412697957,KatieMcq89,2015-07-22 02:03:35,John Oliver is amazing #lastweektonight #foodwaste,0,3
2930027739,MattTietbs47,2015-07-22 02:01:04,Full slider &amp; half burger wasted $ the restaurant won't let me save the leftovers #foodwaste @iamjohnoliver @nytfood http://t.co/ZMK9sGC61S,0,1
403116793,_HiYella,2015-07-22 01:59:39,"#JohnOliver #FoodWaste 

Reality: It's Cheaper To Throw It Away !",0,1
67078349,CaptainIna0328,2015-07-22 01:54:59,RT @mgodoyh: John Oliver tackles #foodwaste as only he can: https://t.co/oj8ZP9do6i The last minute is must-watch. W/reporting from @Aubrey…,2,0
19867477,shreec,2015-07-22 01:51:11,RT @Food52: Cut down on #foodwaste in your home. Use produce before it expires with this chart: http://t.co/RVrW3WB99v http://t.co/4TemAQEo…,124,0
120916923,foodmagaus,2015-07-22 01:50:23,Reducing #foodwaste and the related costs will be tackled at the Bringing Your Business Idea to Life expo in Victoria http://t.co/lUTPRaKKeJ,0,2
33611375,GreenGrocerDC,2015-07-22 01:44:29,RT @Food52: Cut down on #foodwaste in your home. Use produce before it expires with this chart: http://t.co/RVrW3WB99v http://t.co/4TemAQEo…,124,0
361336287,lkcalloway,2015-07-22 01:41:30,Can we find solutions to legitimate problems (ex: #foodwaste ) as fast as we find a work around for twitter backgrounds?  #priorities,0,1
1272859116,LilBudgetFoodie,2015-07-22 01:39:31,John Oliver on food waste https://t.co/QLfEZqRJkq #JohnOliver #foodwaste,0,2
215714735,pakearns,2015-07-22 01:38:01,RT @INCPEN: Each year households generate far more #foodwaste (6.7 million tonnes) than used #packaging does (4.7 million tonnes) http://t.…,9,0
1257746994,cbeasley620,2015-07-22 01:37:38,RT @Food52: Cut down on #foodwaste in your home. Use produce before it expires with this chart: http://t.co/RVrW3WB99v http://t.co/4TemAQEo…,124,0
2841767832,kobizulu,2015-07-22 01:37:34,RT @zoevc7: 1/3 of food is wasted while millions go hungry. End supermarket #FoodWaste #stopdumping http://t.co/AoXmCMZfzY https://t.co/SrZ…,1,0
921112112,thelocalbrand,2015-07-22 01:32:30,Temperature Monitoring for Food Industry [Infographic] http://t.co/QSRvHK4Hw9 #foodtech #infographic #foodwaste #processing #TLB,0,1
790113174,compedallers,2015-07-22 01:30:54,Watch John Oliver tackle the #foodwaste problem in true John Oliver form: http://t.co/gpiCVrlVXU,0,1
457171733,buffydork6,2015-07-22 01:26:23,Hey @iamjohnoliver I loved your segment on #foodwaste but what happened to all of those cheeseburgers at the end? #KEEPITTIGHTTATUM,0,1
16029982,savantemeritus,2015-07-22 01:23:13,Hoooooooooly @LastWeekTonight #foodwaste episode was mindblowing hilarious disturbing. Also? #KEEPITTIGHTTATUM,0,3
16471471,greerblizzard,2015-07-22 01:22:41,Kudos to @MySpoilerAlert ! Saying no to #FoodWaste #Action2015  https://t.co/GX3N9yi7t3,0,2
1915825951,CanadaRenewable,2015-07-22 01:21:04,RT @ZooShare: Congrats @JustEatItFilm for several mentions in @LastWeekTonight! @iamjohnoliver #KEEPITTIGHTTATUM #foodwaste https://t.co/Cw…,5,0
109245855,madhureshsethi,2015-07-22 01:16:49,RT @changeourfood: Join @uglyfruitandveg + @stefanie_sacks #whatthefork campaign to end #foodwaste at Walmart + WholeFoods #loveuglyfood ht…,9,0
301137777,MD_Willard,2015-07-22 01:15:21,"""That is f*cking American."" https://t.co/omqFfbRJrh #foodwaste",0,1
50213896,francesdarwin,2015-07-22 01:13:44,RT @ZooShare: Congrats @JustEatItFilm for several mentions in @LastWeekTonight! @iamjohnoliver #KEEPITTIGHTTATUM #foodwaste https://t.co/Cw…,5,0
290213383,ZooShare,2015-07-22 01:11:24,Congrats @JustEatItFilm for several mentions in @LastWeekTonight! @iamjohnoliver #KEEPITTIGHTTATUM #foodwaste https://t.co/Cw828DYvzc,5,3
783789300,ReGrained,2015-07-22 01:10:35,"Watch: John Oliver’s Last Week Tonight segment on #foodwaste breaks down how it is ""dutch-ovening"" the planet  http://t.co/JwkGUQEKGS",0,2
581465769,Solarium1101,2015-07-22 01:04:12,Bought blemished tomato 2 reduce #FoodWaste. Thnx #JohnOliver &amp; @LastWeekTonight- the #gazpacho tastes just as good! http://t.co/B05t0GdPHw,0,2
2155097833,Sabbysocks,2015-07-22 01:03:30,RT @thedolapo: applauding this week's episode of @LastWeekTonight #foodwaste #KEEPITTIGHTTATUM. John Oliver is a genius.,5,0
502548011,nifermeister,2015-07-22 01:03:18,Just try to bake with 3 year old baking powder. #foodwaste #baking,0,1
172403039,foodforfreeorg,2015-07-22 01:02:30,"""Why isn't @MichelleObama all over this?"" ""She's definitely invited!"" :) Celebrating #foodrescue w/ #benefit at @FlatbreadSville #foodwaste",0,2
48776697,danafrasz,2015-07-22 01:01:19,"Thank you to all who signed the petition to end #foodwaste!  We surpassed 1 million, keep sharing! https://t.co/zfvJyB9POy @feedbackorg",1,1
2448383533,AudienceNEXT,2015-07-22 01:01:12,@iamjohnoliver @LastWeekTonight @foodconnectavl @SocialLoungeAVL #FoodWaste is real!  https://t.co/jzWcVcFWYG,0,1
322648292,UNEPRONA,2015-07-22 01:00:13,5 Freezer Hacks that Save Time &amp; Money http://t.co/qAs1E1PbDT #foodwaste #ThinkEatSave,1,1
922973383,nishakbhesania,2015-07-22 00:52:08,RT @Wonky_Veg: At last! The mighty #JohnOliver expertly skewering the issue of #foodwaste. A must watch! https://t.co/QdZMAWadIH,3,0
344968918,rkrithika_14,2015-07-22 00:50:38,#KEEPITTIGHTTATUM lol! #LastWeekTonight well said John! Help stop #foodwaste and donate instead!,0,1
30668175,KyCarla,2015-07-22 00:48:25,Thanks @iamjohnoliver for a great segment on #foodwaste #KEEPITTIGHTTATUM  https://t.co/491CwUvtiv,0,1
